code,name,credits,department
ECON-3992,PRACTICA PROFESIONAL 3 CREDITOS,3,Economia
ECON-4112,MICROECONOMIA AVANZADA EQUILIBRIO GENERAL,4,Economia
ECON-4212,MACROECONOMIA AVANZADA CORTO PLAZO,4,Economia
ECON-4301,ECONOMETRIA AVANZADA,4,Economia
ECON-4501,ECONOMIA POLITICA AVANZADA,4,Economia
ECON-4568,MICROECONOMIA III,4,Economia
ECON-4600,SEMINARIO DE TESIS PEG,4,Economia
ECON-4603,TESIS PEG (PROGRAMA DE ECONOMIA PARA GRADUADOS),3,Economia
ECON-4643,ANALISIS DE RIESGO Y VALORACION DE DERIVADOS,4,Economia
ECON-4653,TEORIA DE CONTRATOS,4,Economia
ECON-4655,HISTORIA DEL PENSAMIENTO ECONOMICO EN EL SIGLO XX.,4,Economia
ECON-4659,TEORIA DE JUEGOS,4,Economia
ECON-4668,MODELOS DE INTERACCIONES SOCIALES,4,Economia
ECON-4670,GENERO Y DESARROLLO,4,Economia
ECON-4800,INTERCAMBIO PEG,2,Economia
ECON-4991,ELECTIVA 1 PEG,4,Economia
ECON-4992,ELECTIVA 2 PEG,4,Economia
ECON-6104,MICRO AVANZ EQUILIBRIO GRAL DOC,4,Economia
ECON-6201,MACROECONOMIA CORTO PLAZO DOCTORADO,4,Economia
ECON-6301,ECONOMETRIA DOCTORADO,4,Economia
ECON-6401,SEMINARIO DE INVESTIGACION 1 DOCTORADO,4,Economia
ECON-6621,HISTORIA O PENSAMIENTO ECONOMICO DOCTORADO,4,Economia
ECON-6622,LECTURAS DIRIGIDAS,4,Economia
ECON-6970,EXAMEN AREA MICROECONOMIA,0,Economia
ECON-6971,EXAMEN AREA MACRO,0,Economia
ECON-6972,EXAMEN AREA ECONOMETRIA,0,Economia
ECON-6973,ARTICULO ACADEMICO SEGUNDO ANO,0,Economia
ECON-6980,INVESTIGACION TESIS DOCTORAL 1,8,Economia
ECON-6981,INVESTIGACION TESIS DOCTORAL 2,8,Economia
ECON-6982,INVESTIGACION TESIS DOCTORAL 3,8,Economia
ECON-6983,INVESTIGACION TESIS DOCTORAL 4,8,Economia
ECON-6984,INVESTIGACION TESIS DOCTORAL 5,1,Economia
ECON-6985,INVESTIGACION TESIS DOCTORAL 6,1,Economia
ECON-6986,INVESTIGACION TESIS DOCTORAL 7,1,Economia
ECON-6987,INVESTIGACION TESIS DOCTORAL 8,1,Economia
ECON-6988,INVESTIGACION TESIS DOCTORAL 9,1,Economia
ECON-6989,INVESTIGACACION TESIS DOCTORAL 10,1,Economia
ECON-6990,SUSTENTACION DE TESIS,0,Economia
EDUC-1101,TEORIAS Y RETOS DEL APRENDIZAJE (Tipo E),3,Educacion
EDUC-1105,EDUCACION CTIM K12,3,Educacion
EDUC-1108,EDUCACION INTERACCIONES Y DESARROLLO EN PRIMERA INFANCIA,3,Educacion
EDUC-1214,LAB TEORIAS Y RETOS DEL APRENDIZAJE,1,Educacion
EDUC-2003,PROYECTOS DE INVESTIGACION CONECTA-TE,3,Educacion
EDUC-2103,EVALUACION DEL APRENDIZAJE,3,Educacion
EDUC-2201,PRACTICA FORMATIVA 1,4,Educacion
EDUC-2202,PRACTICA FORMATIVA 2,4,Educacion
EDUC-2203,PRACTICA FORMATIVA 3,4,Educacion
EDUC-3000,PRACTICA PEDAGOGICA,4,Educacion
EDUC-3001,PRACTICA DE DOCENCIA,6,Educacion
EDUC-3101,CONOC.PEDAG.DEL CONTENIDO I,3,Educacion
EDUC-3102,CONOCIMIENTO PEDAGOGICO DEL CONTENIDO II,3,Educacion
EDUC-3201,PRACTICA PROFESIONAL 1,10,Educacion
EDUC-3202,PRACTICA PROFESIONAL 2,10,Educacion
EDUC-4010,CURSO TUTORIAL 1,4,Educacion
EDUC-4017,CURRICULO Y PEDAGOGIA,4,Educacion
EDUC-4025,FUNDAMENTOS DE INVESTIGACION E,4,Educacion
EDUC-4036,INVESTIGACION-ACCION,4,Educacion
EDUC-4042,SEMINARIO DE TRABAJO DE GRADO,2,Educacion
EDUC-4103,EVALUACION DEL APRENDIZAJE,4,Educacion
EDUC-4206,TESIS 1,6,Educacion
EDUC-4207,TESIS 2,6,Educacion
EDUC-4208,TRABAJO DE GRADO I,2,Educacion
EDUC-4209,TRABATJO DE GRADO II,4,Educacion
EDUC-4305,BILINGUISMO Y NEUROCOGNICION,4,Educacion
EDUC-4401,AMBIENTES DE APRENDIZAJE APOYADOS CON TECNOLOGIA,4,Educacion
EDUC-4515,EDUCACION CTIM K12,4,Educacion
EDUC-4619,ELECTIVAS PARA LA CONCENTRACION DE POLITICAS PUBLICAS,4,Educacion
EDUC-4620,ANALISIS POLITICO EN EDUCACION,4,Educacion
EDUC-4706,SEMINARIO DE FILOSOFIA DE LA EDUCACION,4,Educacion
EDUC-5300,SEMINARIO DE INVES. - ACCION,6,Educacion
EDUC-6001,TUTORIAL DISCIPLINAR DOCTORAL,4,Educacion
EDUC-6002,EXPERIENCIA DE INVESTIGACION,6,Educacion
EDUC-6003,COLOQUIO DE INVESTIGACION I,0,Educacion
EDUC-6004,PASANTIA CIFE,0,Educacion
EDUC-6005,COLOQUIO DE INVESTIGACION II,0,Educacion
EDUC-6006,ELABORACION DE PROPUESTA I,6,Educacion
EDUC-6007,COLOQUIO DE INVESTIGACION III,0,Educacion
EDUC-6008,COLOQUIO DE INVESTIGACION IV,0,Educacion
EDUC-6009,COLOQUIO DE INVESTIGACION V,0,Educacion
EDUC-6010,COLOQUIO DE INVESTIGACION VI,0,Educacion
EDUC-6011,PASANTIA DOCTORAL,12,Educacion
EDUC-6012,ELABORACION DE PROPUESTA II,6,Educacion
EDUC-6013,INVESTIGACION DOCTORAL,12,Educacion
EDUC-6014,INVESTIGACION DOCTORAL II,12,Educacion
EDUC-6016,ELABORACION DE PROPUESTA III,6,Educacion
EDUC-6017,AVANZADO INVESTIGACION CUALITA,4,Educacion
EDUC-6019,PRODUCCION CIENTIFICA DE TEXTO DE INVESTIGACION,4,Educacion
EDUC-6022,INVESTIGACION DOCTORAL III,12,Educacion
EDUC-6027,SEMINARIO PENSANDO EDUCACION,0,Educacion
EDUC-6028,COLOQUIO DE INVESTIGACION VII,0,Educacion
EDUC-6030,PASANTIA DOCTORAL II,0,Educacion
EDUC-6031,INVESTIGACION DOCTORAL EN CURSO,4,Educacion
EDUC-6990,SUSTENTACION DE TESIS DOCTORAL,0,Educacion
EGOB-1100,INTRODUCCION AL GOBIERNO,3,Escuela de Gobierno
EGOB-1101,ETICA JUSTICIA Y POLITCAS PUBLICAS (Tipo E),3,Escuela de Gobierno
EGOB-1104,INTRODUCCION A LA GESTION PUBLICA,3,Escuela de Gobierno
EGOB-1105,METODOS CUALITATIVOS PARA ASUNTOS PUBLICOS (Tipo E),3,Escuela de Gobierno
EGOB-1106,INTRODUCCION A ASUNTOS PUBLICOS GLOBALES,3,Escuela de Gobierno
EGOB-1112,INTRODUCCION A LAS POLITICAS PUBLICAS,3,Escuela de Gobierno
EGOB-1209,LIDERAZGO: TEORIA Y PRACTICA,3,Escuela de Gobierno
EGOB-1500,MONITORIA PREGRADO EGOB,0,Escuela de Gobierno
EGOB-2100,POLITICAS GESTION Y POLITICAS PUBLICAS,3,Escuela de Gobierno
EGOB-2101,METODOS CUANTITATIVOS PARA ASUNTOS PUBLICOS I,4,Escuela de Gobierno
EGOB-3007,ESTRATEGIA EN ORGANIZACIONES PUBLICAS,3,Escuela de Gobierno
EGOB-3009,ANALISIS DE POLITICA EXTERIOR,3,Escuela de Gobierno
EGOB-3019,PRACTICA PROFESIONAL,3,Escuela de Gobierno
EGOB-3020,PRACTICA PROFESIONAL,6,Escuela de Gobierno
EGOB-3021,PRACTICA DE GRADO,6,Escuela de Gobierno
EGOB-3023,MONOGRAFIA DE GRADO,4,Escuela de Gobierno
EGOB-3112,ANALISIS DE PROBLEMAS GLOBALES,3,Escuela de Gobierno
EGOB-3114,FINANZAS PUBLICAS Y PRESUPUESTO,3,Escuela de Gobierno
EGOB-3115,COMPORTAMIENTO Y POLITICAS PUBLICAS,3,Escuela de Gobierno
EGOB-3116,ANALISIS DE POLITICAS PUBLICAS,3,Escuela de Gobierno
EGOB-3901,OPCION GRADO CICLO POSGRADO,0,Escuela de Gobierno
EGOB-4003,ASISTENCIA GRADUADA EGOB,0,Escuela de Gobierno
EGOB-4004,INTERCAMBIO MAESTRIA,2,Escuela de Gobierno
EGOB-4005,TALLER DE MATEMATICAS POSGRADO,0,Escuela de Gobierno
EGOB-4100,SEMINARIO DE POSTGRADO I,0,Escuela de Gobierno
EGOB-4103,MICROECONOMIA PARA ASUNTOS PUBLICOS,4,Escuela de Gobierno
EGOB-4104,TECNICAS DE ANALISIS DE DATOS,4,Escuela de Gobierno
EGOB-4105,ANALISIS ECON. POLIT. PUBLICAS,4,Escuela de Gobierno
EGOB-4106,DERECHO Y POLITICAS PUBLICAS,4,Escuela de Gobierno
EGOB-4107,PROYECTO DE GRADO APLICADO I,3,Escuela de Gobierno
EGOB-4109,TECNICAS DE ANALISIS DE DATOS II,4,Escuela de Gobierno
EGOB-4110,SEMINARIO DE POSGRADO II,0,Escuela de Gobierno
EGOB-4112,PROYECTO DE GRADO I,3,Escuela de Gobierno
EGOB-4113,SEMINARIO DE POSTGRADO III,0,Escuela de Gobierno
EGOB-4115,PROYECTO DE GRADO II,3,Escuela de Gobierno
EGOB-4119,LAS RESPONSABILIDADES DE LA ACCION PUBLICA,4,Escuela de Gobierno
EGOB-4122,PROYECTO DE GRADO APLICADO II,3,Escuela de Gobierno
EGOB-4201,EVALUACION DE POLITICAS PUBLICAS,4,Escuela de Gobierno
EGOB-4211,OPCION DE GRADO CUROS ELECTIVOS AVANZADOS,0,Escuela de Gobierno
EGOB-4803,INTRODUCCION A METODOS CUALITATIVOS,4,Escuela de Gobierno
EGOB-4804,POLITICA SOCIAL,4,Escuela de Gobierno
FARH-1500,TALLER DE ARTES ESCENICASTALLER DE ARTES ESCENICAS,3,Facultad Artes y Humanidades
FARH-1504,TALLER DE ARTES ESCENICAS 4,3,Facultad Artes y Humanidades
FARH-1508,GRUPO DE TEATRO,2,Facultad Artes y Humanidades
FCIE-1000,APOYO DEL CENTRO PARA EL EXITO EN CIENCIAS,0,Facultad de Ciencias
FILO-1000,LOGICA 1,3,Filosofia
FILO-1010,INTRODUCCION A LA FILOSOFIA,3,Filosofia
FILO-1021,SEMILLERO PRAGMATISMO,0,Filosofia
FILO-1024,SEMILLERO LECTURAS EN FILOSOFIA ANTIGUA,0,Filosofia
FILO-1025,SEMILLERO ESCEPTICISMO,0,Filosofia
FILO-1027,SEMILLERO EPISTEMOLOGIA SOCIAL,0,Filosofia
FILO-1028,SEMILLERO AFECTOS POLITICA CORPORALIDAD,0,Filosofia
FILO-1029,SEMILLERO RELIGION Y POLITICA EN AMERICA LATINA,0,Filosofia
FILO-1100,PLATON,3,Filosofia
FILO-1130,EMPIRISMO,3,Filosofia
FILO-2100,KANT,3,Filosofia
FILO-2140,HEIDEGGER,3,Filosofia
FILO-2529,FILOSOFIA ANALITICA,3,Filosofia
FILO-2530,FILOSOFIA DEL LENGUAJE,3,Filosofia
FILO-3010,CODIGO DE MONOGRAFIA,3,Filosofia
FILO-3020,OPCION GRADO MATERIAS MAESTRIA,0,Filosofia
FILO-3213,LATIN V,3,Filosofia
FILO-3214,GRIEGO V,3,Filosofia
FILO-3219,FILOSOFIA Y RETORICA,3,Filosofia
FILO-3416,PLOTINO,3,Filosofia
FILO-3991,PRACTICA DE TIEMPO COMPLETO,6,Filosofia
FILO-3992,PRACTICA DE MEDIO TIEMPO,3,Filosofia
FILO-3993,PRACTICA OPCION DE GRADO,6,Filosofia
FILO-4800,SEMINARIO DE MONOGRAFIA (MAESTRIA),4,Filosofia
FILO-4810,TUTORIA DE INVESTIGACION 1,6,Filosofia
FILO-4811,TUTORIA DE INVESTIGACION 2,6,Filosofia
FILO-4900,INTERCAMBIO MAESTRIA,2,Filosofia
FILO-6003,PASANTIA DOCTORAL FILOSOFIA,0,Filosofia
FILO-6960,TUTORIAL DE PROYECTO 1,4,Filosofia
FILO-6961,TUTORIAL DE PROYECTO 2,4,Filosofia
FILO-6970,EXAMEN DE CONOCIMIENTOS,6,Filosofia
FILO-6971,TUTORIAL DE PROYECTO 3,4,Filosofia
FILO-6981,TUTORIA DE INVESTIGACION 1 DOC,8,Filosofia
FILO-6982,TUTORIA DE INVESTIGACION 2 DOC,8,Filosofia
FILO-6983,TUTORIA DE INVESTIGACION 3 DOC,8,Filosofia
FILO-6985,SUSTENTACION DE TESIS DOCTORAL,0,Filosofia
FILO-6986,COLOQUIO DE DOCTORADO,0,Filosofia
FILO-6990,TUTORIA DE INVESTIGACION 4 DOC,8,Filosofia
FISI-1000,PREFISICA,3,Fisica
FISI-1002,INTRODUCCION A LA FISICA,1,Fisica
FISI-1003,COLOQUIO 1 DE FISICA,1,Fisica
FISI-1005,COLOQUIO 2 DE FISICA,1,Fisica
FISI-1012,FISICA BASICA 1,3,Fisica
FISI-1013,LABORATORIO DE FISICA BASICA 1,1,Fisica
FISI-1018,FISICA I,3,Fisica
FISI-1019,FISICA EXPERIMENTAL I,1,Fisica
FISI-1022,FISICA BASICA 2,3,Fisica
FISI-1023,LABORATORIO DE FISICA BASICA 2,1,Fisica
FISI-1028,FISICA II,3,Fisica
FISI-1029,FISICA EXPERIMENTAL II,1,Fisica
FISI-1038,ONDAS Y FLUIDOS,3,Fisica
FISI-1039,LABORATORIO DE ONDAS Y FLUIDOS,1,Fisica
FISI-1048,FISICA MODERNA,3,Fisica
FISI-1049,LABORATORIO DE FISICA MODERNA,3,Fisica
FISI-1860,ELECTRONICA,3,Fisica
FISI-2007,METODOS MATEMATICOS,3,Fisica
FISI-2026,HERRAMIENTAS COMPUTACIONALES EN CIENCIAS,1,Fisica
FISI-2028,METODOS COMPUTACIONALES EN CIENCIAS,3,Fisica
FISI-2029,LABORATORIO DE METODOS COMPUTACIONALES,1,Fisica
FISI-2040,TERMODINAMICA,3,Fisica
FISI-2051,LABORATORIO INTERMEDIO,3,Fisica
FISI-2405,MECANICA,3,Fisica
FISI-2432,ELECTROMAGNETISMO 1 (INGLES),3,Fisica
FISI-3000,PRACTICA DOCENTE FISICA,3,Fisica
FISI-3010,MECANICA CUANTICA I,3,Fisica
FISI-3013,SEMINARIO DE TEORIA CUANTICA DE CAMPOS,1,Fisica
FISI-3014,SEM 2. QFT/FISICA-MATEMATICA,1,Fisica
FISI-3015,SEMINARIO MECANICA CUANTICA Y TEORIA DE LA INFORMACION,1,Fisica
FISI-3017,SEMINARIO GRAVITACION,1,Fisica
FISI-3020,MECANICA CUANTICA II,3,Fisica
FISI-3028,MET. COMPUTACIONALES AVANZADOS,4,Fisica
FISI-3040,FISICA ESTADISTICA,3,Fisica
FISI-3042,TOPICOS EN MECANICA ESTADISTICA,4,Fisica
FISI-3086,ESTRUCTURA DEL ESPACIO-TIEMPO,4,Fisica
FISI-3098,MONOGRAFIA,3,Fisica
FISI-3101,SEMINARIO DE ALTAS ENERGIAS,1,Fisica
FISI-3152,FISICA DE PARTICULAS,3,Fisica
FISI-3161,DETECTORES DE PARTICULAS,4,Fisica
FISI-3401,SEMINARIO 1 DE FISICA CUANTICA,1,Fisica
FISI-3434,ELECTROMAGNETISMO 2 (INGLES),3,Fisica
FISI-3701,SEMINARIO MATERIA CONDENSADA,1,Fisica
FISI-3760,FISICA DEL ESTADO SOLIDO,3,Fisica
FISI-3801,SEMINARIO DE BIOFISICA,1,Fisica
FISI-3810,BIOLOGIA DE SISTEMAS,3,Fisica
FISI-3882,TOPICOS EN BIOFISICA,3,Fisica
FISI-3901,SEMINARIO 1 ASTRONOMIA Y ASTROFISICA,1,Fisica
FISI-3902,SEMINARIO 2-ASTRONOMIA Y ASTROFISICA,1,Fisica
FISI-3906,CUMULOS ABIERTOS: UNA VISION..,4,Fisica
FISI-4010,MECANICA CUANTICA AVANZADA 1,4,Fisica
FISI-4013,SEMINARIO 1 DE TEORIA CUANTICA DE CAMPOS,3,Fisica
FISI-4014,SEMINARIO 2 TEORIA CUANTICA DE CAMPOS,3,Fisica
FISI-4015,SEMINARIO 1 MECANICA CUANTICA Y TEORIA DE LA INFORMACION,3,Fisica
FISI-4016,SEMINARIO 2 MECANICA CUANTICA Y TEORIA DE LA INFORMACION,3,Fisica
FISI-4017,SEMINARIO 1 GRAVITACION,3,Fisica
FISI-4018,SEMINARIO 2 GRAVITACION,3,Fisica
FISI-4028,MET. COMPUTACIONALES AVANZADOS,4,Fisica
FISI-4040,MECANICA ESTADISTICA,4,Fisica
FISI-4042,TOPICOS EN MECANICA ESTADISTICA,4,Fisica
FISI-4051,LABORATORIO AVANZADO,4,Fisica
FISI-4086,ESTRUCTURA DEL ESPACIO-TIEMPO,4,Fisica
FISI-4098,TRABAJO DE GRADO (1),5,Fisica
FISI-4099,TRABAJO DE GRADO (2),5,Fisica
FISI-4101,SEMINARIO 1 ALTAS ENERGIAS,3,Fisica
FISI-4102,SEMINARIO 2 ALTAS ENERGIAS,3,Fisica
FISI-4161,DETECTORES DE PARTICULAS,4,Fisica
FISI-4401,SEMINARIO DE OPTICA CUANTICA,3,Fisica
FISI-4402,SEMINARIO 2 DE OPTICA CUANTICA,3,Fisica
FISI-4405,MECANICA ANALITICA,4,Fisica
FISI-4430,ELECTRODINAMICA (INGLES),4,Fisica
FISI-4701,SEMINARIO 1 MATERIA CONDENSADA,3,Fisica
FISI-4702,SEMINARIO 2 MATERIA CONDENSADA,3,Fisica
FISI-4801,SEMINARIO 1 DE BIOFISICA,3,Fisica
FISI-4802,SEMINARIO 2 DE BIOFISICA,3,Fisica
FISI-4810,BIOLOGIA DE SISTEMAS,4,Fisica
FISI-4882,TOPICOS AVANZADOS EN BIOFISICA,4,Fisica
FISI-4901,SEMINARIO 1 ASTRONOMIA Y ASTROFISICA,3,Fisica
FISI-4902,SEMINARIO 2 ASTRONOMIA Y ASTROFISICA,3,Fisica
FISI-4906,CUMULOS ABIERTOS: UNA VISION OBSERVACIONAL,4,Fisica
FISI-4961,CURSO TUTORIAL I,4,Fisica
FISI-6111,SEMNARIO AVANZADO 1,4,Fisica
FISI-6112,SEMINARIO AVANZADO 2,4,Fisica
FISI-6113,SEMINARIO AVANZADO 3,4,Fisica
FISI-6114,SEMINARIO AVANZADO 4,4,Fisica
FISI-6115,SEMINARIO AVANZADO 5,4,Fisica
FISI-6116,SEMINARIO AVANZADO 6,4,Fisica
FISI-6117,SEMINARIO AVANZADO 7,4,Fisica
FISI-6118,SEMINARIO AVANZADO 8,4,Fisica
FISI-6119,SEMINARIO AVANZADO 9,4,Fisica
FISI-6201,INVESTIGACION 1,4,Fisica
FISI-6202,INVESTIGACION 2,4,Fisica
FISI-6961,PROYECTO DIRIGIDO,4,Fisica
FISI-6962,CURSO DIRIGIDO II,4,Fisica
FISI-6970,EXAMEN DE CONOCIMIENTOS,0,Fisica
FISI-6971,PASANTIA,0,Fisica
FISI-6972,EXAMEN DE CANDIDATURA,5,Fisica
FISI-6973,PASANTIA II,0,Fisica
FISI-6974,PASANTIA III,0,Fisica
FISI-6975,PASANTIA IV,0,Fisica
FISI-6976,PASANTIA V,0,Fisica
FISI-6977,PASANTIA VI,0,Fisica
FISI-6978,PASANTIA VII,0,Fisica
FISI-6981,TESIS I,10,Fisica
FISI-6982,TESIS II,10,Fisica
FISI-6983,TESIS III,10,Fisica
FISI-6984,TESIS IV,10,Fisica
FISI-6985,TESIS V,10,Fisica
FISI-6986,TESIS VI,10,Fisica
FISI-6987,TESIS VII,10,Fisica
FISI-6988,TESIS VIII,10,Fisica
FISI-6989,TESIS 8 CREDITOS,8,Fisica
FISI-6990,SUSTENTACION DE TESIS,0,Fisica
GEOC-0000,INDUCCION,1,Geociencias
GEOC-0001,NUCLEO GEOCIENCIAS,0,Geociencias
GEOC-1002,INTRODUCCION A GEOCIENCIAS,3,Geociencias
GEOC-1022,GEOLOGIA,3,Geociencias
GEOC-1023,LABORATORIO DE GEOLOGIA,1,Geociencias
GEOC-2018,GEOQUIMICA,3,Geociencias
GEOC-2028,MINERALES FORMADORES DE ROCAS,3,Geociencias
GEOC-2029,LABORATORIO DE MINERALES FORMADORES DE ROCA,1,Geociencias
GEOC-2040,GEOL. ESTRUCTURAL Y TECTONICA,3,Geociencias
GEOC-2041,LAB. GEOL. ESTRUCTURAL Y TECTO,1,Geociencias
GEOC-2048,PALEONTOLOGIA,3,Geociencias
GEOC-2049,LABORATORIO DE PALEONTOLOGIA,1,Geociencias
GEOC-2057,MECANICA DEL CONTINUO,3,Geociencias
GEOC-3010,MATEMA. Y ESTADIS GEO (INGLES),3,Geociencias
GEOC-3018,GEOFISICA EXPLORACION (INGLES),3,Geociencias
GEOC-3019,LAB. GEOFISICA DE EXPLORACION,1,Geociencias
GEOC-3028,PETROLOGIA,3,Geociencias
GEOC-3029,LABORATORIO DE PETROLOGIA,1,Geociencias
GEOC-3038,ESTRAT Y SEDIMENTOLOGIA,3,Geociencias
GEOC-3039,LABORATORIO DE ESTRATIGRAFIA Y SEDIMENTOLOGIA,1,Geociencias
GEOC-3048,SISMICA Y SISMOLOGIA (INGLES),3,Geociencias
GEOC-3049,LABORATORIO DE SISMICA Y SISMOLOGIA,1,Geociencias
GEOC-3050,SEMINARIO DE GEOCIENCIAS,1,Geociencias
GEOC-3057,GEODINAMICA,3,Geociencias
GEOC-3068,SENSORES REMOTOS SIG Y GPS,3,Geociencias
GEOC-3069,LABORATORIO DE SENSORES REMOTOS SIG Y GPS,1,Geociencias
GEOC-3098,PRACTICA EMPRESARIAL,3,Geociencias
GEOC-3099,PROYECTO DE GRADO,3,Geociencias
GEOC-3403,INTRODUCCION A LA OCEANOGRAFIA,3,Geociencias
GEOC-3502,SISMOLOGIA AVANZADA,3,Geociencias
GEOC-3601,VULCANOLOGIA,3,Geociencias
GEOC-3602,LABORATORIO DE VULCANOLOGIA,1,Geociencias
GEOC-3701,GEOLOGIA ISOTOPICA Y GEOCRONOLOGIA,3,Geociencias
GEOC-3991,PRACTICA PROFESIONAL 6 CRED,6,Geociencias
HIST-1101,INTRODUCCION I: PROBLEMAS DEL CONOCIMIENTO HISTORICO,3,Historia
HIST-1102,INTRODUCCION II: CONCEPTOS HISTORICOS,3,Historia
HIST-1417,INTRODUCCION A LA GEOGRAFIA,3,Historia
HIST-2101,FUENTES 1: ARCHIVOS Y DOCUMENTOS,3,Historia
HIST-2104,CORRIENTES HISTORIOGRAFICAS,3,Historia
HIST-2202,HISTORIA DE COLOMBIA SIGLO XIX,3,Historia
HIST-2203,HISTORIA DE COLOMBIA SIGLO XX,3,Historia
HIST-2300,HISTORIA COLONIAL COMPARADA,3,Historia
HIST-2303,AMERICA LATINA SIGLO XX,3,Historia
HIST-2406,HISTORIA DEL MUNDO ANTIGUO,3,Historia
HIST-2424,EPOCA MODERNA,3,Historia
HIST-2425,EPOCA CONTEMPORANEA,3,Historia
HIST-3101,MONOGRAFIA DE GRADO,6,Historia
HIST-3103,SEMINARIO DE DISENO DE PROYECTOS,3,Historia
HIST-3104,INVESTIGACION DIRIGIDA,3,Historia
HIST-3106,ASISTENCIA DE INVESTIGACION PARA GRADO,6,Historia
HIST-3515,SEMINARIO HISTORIA Y COMIC,3,Historia
HIST-3516,SEMINARIO PEDAGOGIA: HISTORIA Y MEMORIA,3,Historia
HIST-3600,OPCION GRADO MATERIAS MAESTRIA,0,Historia
HIST-3992,PRACTICA PROFESIONAL,3,Historia
HIST-3993,PRACTICA DE GRADO,6,Historia
HIST-3996,SEMILLERO HISTORIAS PARA LO QUE VIENE,0,Historia
HIST-3997,SEMILLERO GEOGRAFIAS DEL PODER,0,Historia
HIST-3998,SEMILLERO IMPERIOS DEL MUNDO ATLANTICO,0,Historia
HIST-4705,LECTURAS DIRIGIDAS,4,Historia
HIST-4707,LECTURAS DIRIGIDAS 2,4,Historia
HIST-4710,SEMINARIO ELECTIVO EN HISTORIA,4,Historia
HIST-4800,TALLER DE INVESTIGACION 1,4,Historia
HIST-4801,TUTORIAL DE INV. 2- MHIST,4,Historia
HIST-4802,TUTORIAL DE INV. 3- MHIST,4,Historia
HIST-6008,PASANTIA EN EL EXTERIOR,0,Historia
HIST-6971,TUTORIAL DE PROYECTO I - DHIST,6,Historia
HIST-6972,TUTORIAL DE PROYECTO II - DHIST,6,Historia
HIST-6973,TUTORIAL DE PROYECTO III - DHIST,6,Historia
HIST-6974,TUTORIAL DE INVESTIGACION IV - DHIST,6,Historia
HIST-6975,COLOQUIO,0,Historia
HIST-6983,TUTORIAL DE INVESTIGACION V - DHIST,8,Historia
HIST-6984,TUTORIAL DE INVESTIGACION VI - DHIST,8,Historia
HIST-6985,TUTORIAL DE INVESTIGACION VII - DHIST,8,Historia
HIST-6990,SUSTENTACION DE TESIS,0,Historia
HART-1109,INTRODUCCION AL ESTUDIO DEL ARTE (Tipo O),3,Historia del Arte
HART-1201,PENSAR LA HISTORIA DE ARTE (Tipo E),3,Historia del Arte
HART-2206,CREDITOS POR INVESTIGACION,3,Historia del Arte
HART-3990,SEMINARIO TRABAJO DE GRADO,3,Historia del Arte
HART-3993,PRACTICA DE GRADO,4,Historia del Arte
HART-3994,MONOGRAFIA DE GRADO,4,Historia del Arte
IELE-1000,INTRODUCCION A LA INGENIERIA ELECTRICA Y ELECTRONICA,3,Ingenieria Electrica y Electronica
IELE-1002,FUNDAMENTOS DE CIRCUITOS,3,Ingenieria Electrica y Electronica
IELE-1006,FUNDAMENTOS DE CIRCUITOS,4,Ingenieria Electrica y Electronica
IELE-1010,CIRCUITOS E INSTRUMENTACION,3,Ingenieria Electrica y Electronica
IELE-1080,TUTORIA IEE,0,Ingenieria Electrica y Electronica
IELE-1400,FUNDAMENTOS DE REDES,3,Ingenieria Electrica y Electronica
IELE-1502,SISTEMAS DINAMICOS,3,Ingenieria Electrica y Electronica
IELE-1999,PLANEACION ACADEMICA,0,Ingenieria Electrica y Electronica
IELE-2000,ANALISIS Y SINTESIS DE CIRCUITOS,1,Ingenieria Electrica y Electronica
IELE-2002,TEORIA ELECTROMAGNETICA,3,Ingenieria Electrica y Electronica
IELE-2009,CURSO DE COMPUTACION CIENTIFICA EN INGENIERIA,3,Ingenieria Electrica y Electronica
IELE-2010,CURSO DE MATERIALES,3,Ingenieria Electrica y Electronica
IELE-2100,ELEMENTOS DE SISTEMAS ELECTRICOS,3,Ingenieria Electrica y Electronica
IELE-2206,FUNDAMENTOS DE ELECTRONICA,3,Ingenieria Electrica y Electronica
IELE-2210,SISTEMAS ELECTONICOS DIGITALES,3,Ingenieria Electrica y Electronica
IELE-2300,ANALISIS DE SISTEMAS DE CONTROL,3,Ingenieria Electrica y Electronica
IELE-2402,COMUNICACIONES,3,Ingenieria Electrica y Electronica
IELE-2500,CURSO DE SENALES,3,Ingenieria Electrica y Electronica
IELE-3000,SEMINARIO PROYECTO DE GRADO,0,Ingenieria Electrica y Electronica
IELE-3001,PROYECTO DE GRADO INGENIERIA ELECTRICA,3,Ingenieria Electrica y Electronica
IELE-3002,PROYECTO DE GRADO INGENIERIA ELECTRONICA,3,Ingenieria Electrica y Electronica
IELE-3004,PROBLEMA ESPECIAL,3,Ingenieria Electrica y Electronica
IELE-3006,OPTIMIZACION,3,Ingenieria Electrica y Electronica
IELE-3087,CURSO NIVELACION 1,3,Ingenieria Electrica y Electronica
IELE-3088,CURSO NIVELACION 2,3,Ingenieria Electrica y Electronica
